lag,zScoreThreshold,influence,bumpPressCount,correctBumpDetections,incorrectBumpDetections,potholePressCount,correctPotholeDetections,incorrectPotholeDetections,bumpDetectionSuccess,potholeDetectionSuccess,bumpFalsePositives,potholeFalsePositives,cutoffFreq,actFiltThres,actFilterPosCoef,actFiltNegCoef
50, 10.000000, 0.250000, 21, 5, 16, 8, 5, 3, 23.809524, 62.500000, -2, 15, 2.000000, 0.400000, 1.400000, 0.400000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 4.000000, 0.400000, 1.400000, 0.400000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 22, 6.000000, 0.400000, 1.400000, 0.400000
50, 10.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, 0, 33, 8.000000, 0.400000, 1.400000, 0.400000
50, 10.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 44, 10.000000, 0.400000, 1.400000, 0.400000
50, 10.000000, 0.250000, 21, 5, 16, 8, 4, 4, 23.809524, 50.000000, -1, 12, 2.000000, 0.400000, 1.400000, 0.500000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, -1, 14, 4.000000, 0.400000, 1.400000, 0.500000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, -1, 19, 6.000000, 0.400000, 1.400000, 0.500000
50, 10.000000, 0.250000, 21, 3, 18, 8, 4, 4, 14.285714, 50.000000, 0, 27, 8.000000, 0.400000, 1.400000, 0.500000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 0, 36, 10.000000, 0.400000, 1.400000, 0.500000
50, 10.000000, 0.250000, 21, 5, 16, 8, 3, 5, 23.809524, 37.500000, 0, 10, 2.000000, 0.400000, 1.400000, 0.600000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 10, 4.000000, 0.400000, 1.400000, 0.600000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 13, 6.000000, 0.400000, 1.400000, 0.600000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 1, 19, 8.000000, 0.400000, 1.400000, 0.600000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 2, 24, 10.000000, 0.400000, 1.400000, 0.600000
50, 10.000000, 0.250000, 21, 5, 16, 8, 3, 5, 23.809524, 37.500000, 0, 4, 2.000000, 0.400000, 1.400000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 5, 4.000000, 0.400000, 1.400000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 11, 6.000000, 0.400000, 1.400000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 1, 15, 8.000000, 0.400000, 1.400000, 0.700000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 2, 17, 10.000000, 0.400000, 1.400000, 0.700000
50, 10.000000, 0.250000, 21, 5, 16, 8, 2, 6, 23.809524, 25.000000, 0, 4, 2.000000, 0.400000, 1.400000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 0, 4, 4.000000, 0.400000, 1.400000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 0, 9, 6.000000, 0.400000, 1.400000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 1, 11, 8.000000, 0.400000, 1.400000, 0.800000
50, 10.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 2, 9, 10.000000, 0.400000, 1.400000, 0.800000
50, 10.000000, 0.250000, 21, 5, 16, 8, 2, 6, 23.809524, 25.000000, 0, 3, 2.000000, 0.400000, 1.400000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 0, 2, 4.000000, 0.400000, 1.400000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 0, 7, 6.000000, 0.400000, 1.400000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 2, 8, 8.000000, 0.400000, 1.400000, 0.900000
50, 10.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 2, 6, 10.000000, 0.400000, 1.400000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 2.000000, 0.400000, 1.500000, 0.100000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 19, 4.000000, 0.400000, 1.500000, 0.100000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 24, 6.000000, 0.400000, 1.500000, 0.100000
50, 10.000000, 0.250000, 21, 3, 18, 8, 4, 4, 14.285714, 50.000000, 1, 36, 8.000000, 0.400000, 1.500000, 0.100000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 1, 47, 10.000000, 0.400000, 1.500000, 0.100000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 17, 2.000000, 0.400000, 1.500000, 0.200000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 19, 4.000000, 0.400000, 1.500000, 0.200000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, -2, 24, 6.000000, 0.400000, 1.500000, 0.200000
50, 10.000000, 0.250000, 21, 3, 18, 8, 4, 4, 14.285714, 50.000000, 1, 36, 8.000000, 0.400000, 1.500000, 0.200000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 1, 47, 10.000000, 0.400000, 1.500000, 0.200000
50, 10.000000, 0.250000, 21, 5, 16, 8, 5, 3, 23.809524, 62.500000, -2, 16, 2.000000, 0.400000, 1.500000, 0.300000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 4.000000, 0.400000, 1.500000, 0.300000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 22, 6.000000, 0.400000, 1.500000, 0.300000
50, 10.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, 0, 34, 8.000000, 0.400000, 1.500000, 0.300000
50, 10.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 44, 10.000000, 0.400000, 1.500000, 0.300000
50, 10.000000, 0.250000, 21, 5, 16, 8, 5, 3, 23.809524, 62.500000, -2, 15, 2.000000, 0.400000, 1.500000, 0.400000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 4.000000, 0.400000, 1.500000, 0.400000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 22, 6.000000, 0.400000, 1.500000, 0.400000
50, 10.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, 0, 33, 8.000000, 0.400000, 1.500000, 0.400000
50, 10.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 44, 10.000000, 0.400000, 1.500000, 0.400000
50, 10.000000, 0.250000, 21, 5, 16, 8, 5, 3, 23.809524, 62.500000, -1, 14, 2.000000, 0.400000, 1.500000, 0.500000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 17, 4.000000, 0.400000, 1.500000, 0.500000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 22, 6.000000, 0.400000, 1.500000, 0.500000
50, 10.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, 0, 30, 8.000000, 0.400000, 1.500000, 0.500000
50, 10.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 39, 10.000000, 0.400000, 1.500000, 0.500000
50, 10.000000, 0.250000, 21, 5, 16, 8, 3, 5, 23.809524, 37.500000, 0, 11, 2.000000, 0.400000, 1.500000, 0.600000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 11, 4.000000, 0.400000, 1.500000, 0.600000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 16, 6.000000, 0.400000, 1.500000, 0.600000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 1, 22, 8.000000, 0.400000, 1.500000, 0.600000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 1, 28, 10.000000, 0.400000, 1.500000, 0.600000
50, 10.000000, 0.250000, 21, 5, 16, 8, 3, 5, 23.809524, 37.500000, 0, 4, 2.000000, 0.400000, 1.500000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 6, 4.000000, 0.400000, 1.500000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 11, 6.000000, 0.400000, 1.500000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 1, 17, 8.000000, 0.400000, 1.500000, 0.700000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 2, 21, 10.000000, 0.400000, 1.500000, 0.700000
50, 10.000000, 0.250000, 21, 5, 16, 8, 2, 6, 23.809524, 25.000000, 0, 4, 2.000000, 0.400000, 1.500000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 0, 5, 4.000000, 0.400000, 1.500000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 0, 11, 6.000000, 0.400000, 1.500000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 1, 15, 8.000000, 0.400000, 1.500000, 0.800000
50, 10.000000, 0.250000, 21, 2, 19, 8, 3, 5, 9.523810, 37.500000, 2, 15, 10.000000, 0.400000, 1.500000, 0.800000
50, 10.000000, 0.250000, 21, 5, 16, 8, 2, 6, 23.809524, 25.000000, 0, 3, 2.000000, 0.400000, 1.500000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 0, 3, 4.000000, 0.400000, 1.500000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 0, 8, 6.000000, 0.400000, 1.500000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 2, 9, 8.000000, 0.400000, 1.500000, 0.900000
50, 10.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 2, 9, 10.000000, 0.400000, 1.500000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 2.000000, 0.400000, 1.600000, 0.100000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 19, 4.000000, 0.400000, 1.600000, 0.100000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 24, 6.000000, 0.400000, 1.600000, 0.100000
50, 10.000000, 0.250000, 21, 3, 18, 8, 4, 4, 14.285714, 50.000000, 1, 36, 8.000000, 0.400000, 1.600000, 0.100000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 1, 47, 10.000000, 0.400000, 1.600000, 0.100000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 2.000000, 0.400000, 1.600000, 0.200000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 19, 4.000000, 0.400000, 1.600000, 0.200000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 24, 6.000000, 0.400000, 1.600000, 0.200000
50, 10.000000, 0.250000, 21, 3, 18, 8, 4, 4, 14.285714, 50.000000, 1, 36, 8.000000, 0.400000, 1.600000, 0.200000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 1, 47, 10.000000, 0.400000, 1.600000, 0.200000
50, 10.000000, 0.250000, 21, 5, 16, 8, 5, 3, 23.809524, 62.500000, -2, 16, 2.000000, 0.400000, 1.600000, 0.300000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 4.000000, 0.400000, 1.600000, 0.300000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 22, 6.000000, 0.400000, 1.600000, 0.300000
50, 10.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, 0, 34, 8.000000, 0.400000, 1.600000, 0.300000
50, 10.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 45, 10.000000, 0.400000, 1.600000, 0.300000
50, 10.000000, 0.250000, 21, 5, 16, 8, 5, 3, 23.809524, 62.500000, -2, 16, 2.000000, 0.400000, 1.600000, 0.400000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 4.000000, 0.400000, 1.600000, 0.400000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 22, 6.000000, 0.400000, 1.600000, 0.400000
50, 10.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, 0, 33, 8.000000, 0.400000, 1.600000, 0.400000
50, 10.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 44, 10.000000, 0.400000, 1.600000, 0.400000
50, 10.000000, 0.250000, 21, 5, 16, 8, 5, 3, 23.809524, 62.500000, -2, 15, 2.000000, 0.400000, 1.600000, 0.500000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 4.000000, 0.400000, 1.600000, 0.500000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 22, 6.000000, 0.400000, 1.600000, 0.500000
50, 10.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, 0, 33, 8.000000, 0.400000, 1.600000, 0.500000
50, 10.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 42, 10.000000, 0.400000, 1.600000, 0.500000
50, 10.000000, 0.250000, 21, 5, 16, 8, 4, 4, 23.809524, 50.000000, 0, 11, 2.000000, 0.400000, 1.600000, 0.600000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 13, 4.000000, 0.400000, 1.600000, 0.600000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 18, 6.000000, 0.400000, 1.600000, 0.600000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 1, 24, 8.000000, 0.400000, 1.600000, 0.600000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 1, 33, 10.000000, 0.400000, 1.600000, 0.600000
50, 10.000000, 0.250000, 21, 5, 16, 8, 3, 5, 23.809524, 37.500000, 0, 9, 2.000000, 0.400000, 1.600000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 10, 4.000000, 0.400000, 1.600000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 12, 6.000000, 0.400000, 1.600000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 1, 19, 8.000000, 0.400000, 1.600000, 0.700000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 2, 24, 10.000000, 0.400000, 1.600000, 0.700000
50, 10.000000, 0.250000, 21, 5, 16, 8, 3, 5, 23.809524, 37.500000, 0, 4, 2.000000, 0.400000, 1.600000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 5, 4.000000, 0.400000, 1.600000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 11, 6.000000, 0.400000, 1.600000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 1, 15, 8.000000, 0.400000, 1.600000, 0.800000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 2, 17, 10.000000, 0.400000, 1.600000, 0.800000
50, 10.000000, 0.250000, 21, 5, 16, 8, 2, 6, 23.809524, 25.000000, 0, 4, 2.000000, 0.400000, 1.600000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 0, 4, 4.000000, 0.400000, 1.600000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 0, 9, 6.000000, 0.400000, 1.600000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 1, 12, 8.000000, 0.400000, 1.600000, 0.900000
50, 10.000000, 0.250000, 21, 2, 19, 8, 2, 6, 9.523810, 25.000000, 2, 10, 10.000000, 0.400000, 1.600000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 2.000000, 0.400000, 1.700000, 0.100000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 19, 4.000000, 0.400000, 1.700000, 0.100000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 24, 6.000000, 0.400000, 1.700000, 0.100000
50, 10.000000, 0.250000, 21, 3, 18, 8, 4, 4, 14.285714, 50.000000, 1, 36, 8.000000, 0.400000, 1.700000, 0.100000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 1, 47, 10.000000, 0.400000, 1.700000, 0.100000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 2.000000, 0.400000, 1.700000, 0.200000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 19, 4.000000, 0.400000, 1.700000, 0.200000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 24, 6.000000, 0.400000, 1.700000, 0.200000
50, 10.000000, 0.250000, 21, 3, 18, 8, 4, 4, 14.285714, 50.000000, 1, 36, 8.000000, 0.400000, 1.700000, 0.200000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 1, 47, 10.000000, 0.400000, 1.700000, 0.200000
50, 10.000000, 0.250000, 21, 5, 16, 8, 5, 3, 23.809524, 62.500000, -2, 16, 2.000000, 0.400000, 1.700000, 0.300000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 4.000000, 0.400000, 1.700000, 0.300000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 22, 6.000000, 0.400000, 1.700000, 0.300000
50, 10.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, 0, 35, 8.000000, 0.400000, 1.700000, 0.300000
50, 10.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 46, 10.000000, 0.400000, 1.700000, 0.300000
50, 10.000000, 0.250000, 21, 5, 16, 8, 5, 3, 23.809524, 62.500000, -2, 16, 2.000000, 0.400000, 1.700000, 0.400000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 4.000000, 0.400000, 1.700000, 0.400000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 22, 6.000000, 0.400000, 1.700000, 0.400000
50, 10.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, 0, 33, 8.000000, 0.400000, 1.700000, 0.400000
50, 10.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 44, 10.000000, 0.400000, 1.700000, 0.400000
50, 10.000000, 0.250000, 21, 5, 16, 8, 5, 3, 23.809524, 62.500000, -2, 15, 2.000000, 0.400000, 1.700000, 0.500000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 4.000000, 0.400000, 1.700000, 0.500000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 22, 6.000000, 0.400000, 1.700000, 0.500000
50, 10.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, 0, 33, 8.000000, 0.400000, 1.700000, 0.500000
50, 10.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 44, 10.000000, 0.400000, 1.700000, 0.500000
50, 10.000000, 0.250000, 21, 5, 16, 8, 4, 4, 23.809524, 50.000000, -1, 12, 2.000000, 0.400000, 1.700000, 0.600000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, -1, 14, 4.000000, 0.400000, 1.700000, 0.600000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, -1, 19, 6.000000, 0.400000, 1.700000, 0.600000
50, 10.000000, 0.250000, 21, 3, 18, 8, 4, 4, 14.285714, 50.000000, 0, 28, 8.000000, 0.400000, 1.700000, 0.600000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 0, 36, 10.000000, 0.400000, 1.700000, 0.600000
50, 10.000000, 0.250000, 21, 5, 16, 8, 3, 5, 23.809524, 37.500000, 0, 10, 2.000000, 0.400000, 1.700000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 11, 4.000000, 0.400000, 1.700000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 16, 6.000000, 0.400000, 1.700000, 0.700000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 1, 20, 8.000000, 0.400000, 1.700000, 0.700000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 1, 26, 10.000000, 0.400000, 1.700000, 0.700000
50, 10.000000, 0.250000, 21, 5, 16, 8, 3, 5, 23.809524, 37.500000, 0, 4, 2.000000, 0.400000, 1.700000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 6, 4.000000, 0.400000, 1.700000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 0, 11, 6.000000, 0.400000, 1.700000, 0.800000
50, 10.000000, 0.250000, 21, 4, 17, 8, 4, 4, 19.047619, 50.000000, 1, 17, 8.000000, 0.400000, 1.700000, 0.800000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 2, 21, 10.000000, 0.400000, 1.700000, 0.800000
50, 10.000000, 0.250000, 21, 5, 16, 8, 2, 6, 23.809524, 25.000000, 0, 4, 2.000000, 0.400000, 1.700000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 2, 6, 19.047619, 25.000000, 0, 5, 4.000000, 0.400000, 1.700000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 3, 5, 19.047619, 37.500000, 0, 11, 6.000000, 0.400000, 1.700000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 3, 5, 19.047619, 37.500000, 1, 15, 8.000000, 0.400000, 1.700000, 0.900000
50, 10.000000, 0.250000, 21, 2, 19, 8, 3, 5, 9.523810, 37.500000, 2, 15, 10.000000, 0.400000, 1.700000, 0.900000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 2.000000, 0.400000, 1.800000, 0.100000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 19, 4.000000, 0.400000, 1.800000, 0.100000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 24, 6.000000, 0.400000, 1.800000, 0.100000
50, 10.000000, 0.250000, 21, 3, 18, 8, 4, 4, 14.285714, 50.000000, 1, 36, 8.000000, 0.400000, 1.800000, 0.100000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 1, 47, 10.000000, 0.400000, 1.800000, 0.100000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 2.000000, 0.400000, 1.800000, 0.200000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 19, 4.000000, 0.400000, 1.800000, 0.200000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 24, 6.000000, 0.400000, 1.800000, 0.200000
50, 10.000000, 0.250000, 21, 3, 18, 8, 4, 4, 14.285714, 50.000000, 1, 36, 8.000000, 0.400000, 1.800000, 0.200000
50, 10.000000, 0.250000, 21, 2, 19, 8, 4, 4, 9.523810, 50.000000, 1, 47, 10.000000, 0.400000, 1.800000, 0.200000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 17, 2.000000, 0.400000, 1.800000, 0.300000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 4.000000, 0.400000, 1.800000, 0.300000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 22, 6.000000, 0.400000, 1.800000, 0.300000
50, 10.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, 0, 35, 8.000000, 0.400000, 1.800000, 0.300000
50, 10.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 46, 10.000000, 0.400000, 1.800000, 0.300000
50, 10.000000, 0.250000, 21, 5, 16, 8, 5, 3, 23.809524, 62.500000, -2, 16, 2.000000, 0.400000, 1.800000, 0.400000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 4.000000, 0.400000, 1.800000, 0.400000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -3, 22, 6.000000, 0.400000, 1.800000, 0.400000
50, 10.000000, 0.250000, 21, 3, 18, 8, 5, 3, 14.285714, 62.500000, 0, 33, 8.000000, 0.400000, 1.800000, 0.400000
50, 10.000000, 0.250000, 21, 2, 19, 8, 5, 3, 9.523810, 62.500000, 0, 44, 10.000000, 0.400000, 1.800000, 0.400000
50, 10.000000, 0.250000, 21, 5, 16, 8, 5, 3, 23.809524, 62.500000, -2, 15, 2.000000, 0.400000, 1.800000, 0.500000
50, 10.000000, 0.250000, 21, 4, 17, 8, 5, 3, 19.047619, 62.500000, -2, 18, 4.000000, 0.400000, 1.800000, 0.500000
